time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
0.557	3.251	3.802	4.600	4.870	4.022	3.617	4.024	3.552	3.516	3.650	2.893	2.053	2.393	1.839	2.127	2.583	2.556	2.461	1.994	1.664	1.275	1.372	1.812	1.951	1.464	1.807	2.031	1.767	2.359	2.054	1.802	2.215	1.877	1.783	1.862	1.949	2.047	2.173	2.200	1.966	1.992	1.560	1.429	1.564	1.827	2.019	1.792	1.834	1.784	1.570	1.378	1.335	1.203	1.023	0.877	0.952	0.857	0.689	0.366	0.262	0.090	0.002	0.000	0.000
0.568	3.271	4.515	5.080	4.763	3.845	3.953	3.991	3.311	3.025	3.110	2.716	2.465	2.079	1.593	2.131	2.458	2.354	2.426	1.962	1.827	1.221	1.546	1.705	1.953	1.321	1.466	1.622	1.778	2.077	1.944	1.474	2.134	1.917	1.405	1.596	1.889	1.396	1.950	1.897	1.750	1.547	1.430	1.159	1.427	1.432	1.934	1.492	1.547	1.398	1.469	1.230	1.188	1.158	0.987	0.777	0.816	0.779	0.568	0.327	0.235	0.052	0.002	0.000	0.000
0.580	2.806	4.634	5.226	4.875	3.854	3.934	4.076	3.246	2.481	2.880	2.693	2.366	1.915	1.787	2.411	2.680	2.430	2.542	2.169	1.918	1.483	1.710	1.766	2.159	1.489	1.352	1.689	1.402	1.537	1.632	1.682	1.669	1.659	0.993	0.900	1.410	1.061	1.493	1.395	1.253	1.237	1.291	1.042	1.136	1.060	1.429	1.341	1.201	1.234	1.149	0.978	0.943	0.930	0.838	0.724	0.853	0.638	0.466	0.261	0.186	0.030	0.008	0.000	0.000
0.592	3.453	4.713	5.093	4.752	4.008	4.085	4.199	3.400	2.802	3.142	2.599	2.200	2.169	1.978	2.616	2.732	2.731	2.733	1.833	1.415	1.024	1.460	1.672	1.905	1.431	1.280	1.537	1.236	0.945	1.221	1.490	1.273	1.179	1.047	1.142	1.339	0.833	1.061	1.172	1.185	0.961	0.958	0.776	0.991	0.778	0.895	1.026	0.859	0.750	0.761	0.645	0.687	0.658	0.561	0.489	0.643	0.457	0.358	0.170	0.131	0.025	0.017	0.000	0.000
0.603	3.702	4.613	4.348	3.782	3.879	4.100	4.189	3.475	3.189	3.449	3.069	2.344	1.678	1.513	2.408	2.807	2.884	2.848	2.042	1.882	1.416	1.401	1.531	1.672	1.281	1.042	1.467	1.305	1.040	1.336	1.521	0.841	0.601	1.098	1.174	1.194	0.941	1.109	1.092	1.086	0.758	0.755	0.696	0.675	0.614	0.591	0.691	0.622	0.548	0.464	0.492	0.484	0.481	0.337	0.302	0.445	0.274	0.244	0.123	0.090	0.026	0.018	0.000	0.000
0.615	3.689	4.753	4.877	4.344	3.708	4.079	4.183	3.469	3.267	3.420	2.879	1.910	1.022	1.027	2.132	2.510	2.446	2.666	1.870	1.898	1.429	1.255	1.396	1.802	1.410	0.543	0.930	1.033	0.692	1.107	0.906	0.749	0.781	1.143	0.947	1.020	0.852	1.068	1.007	1.014	0.910	0.612	0.540	0.395	0.612	0.561	0.352	0.528	0.426	0.345	0.335	0.334	0.387	0.265	0.190	0.291	0.203	0.203	0.101	0.071	0.019	0.010	0.000	0.000
0.626	3.636	4.866	5.182	4.716	3.793	4.089	4.228	3.443	3.079	3.301	2.733	2.240	1.971	1.776	2.346	2.523	2.549	2.693	1.806	1.541	1.663	1.406	1.496	1.796	1.239	1.016	1.180	0.956	0.728	1.083	0.971	0.961	0.777	0.874	0.836	1.133	0.746	0.804	0.796	0.912	0.930	0.630	0.485	0.460	0.634	0.448	0.444	0.465	0.339	0.298	0.240	0.212	0.326	0.206	0.157	0.248	0.141	0.163	0.073	0.036	0.006	0.003	0.000	0.000
0.638	3.664	4.571	4.862	4.623	3.960	4.132	4.238	3.458	3.116	3.269	2.701	2.363	2.113	1.817	2.343	2.552	2.523	2.599	1.562	1.729	1.958	1.479	1.303	1.567	0.826	1.034	0.949	0.848	0.904	0.990	0.839	0.915	0.674	0.676	0.927	0.987	0.704	0.657	0.702	0.698	0.695	0.531	0.384	0.464	0.417	0.321	0.332	0.372	0.272	0.289	0.202	0.188	0.283	0.149	0.145	0.186	0.094	0.140	0.059	0.019	0.000	0.000	0.000	0.000
0.650	3.677	4.058	4.235	4.358	3.902	4.123	4.246	3.531	3.146	3.241	2.730	2.320	1.969	1.176	1.924	2.408	2.489	2.489	1.148	1.524	1.756	0.781	0.886	1.348	0.733	0.740	1.014	0.758	0.685	0.925	0.721	0.707	0.682	0.632	0.721	0.837	0.522	0.626	0.658	0.615	0.452	0.468	0.365	0.302	0.268	0.348	0.231	0.292	0.270	0.242	0.192	0.156	0.248	0.136	0.127	0.124	0.079	0.119	0.044	0.011	0.000	0.000	0.000	0.000
0.661	3.628	4.651	4.916	4.563	3.851	4.135	4.222	3.420	3.010	3.131	2.488	2.067	1.956	1.613	2.064	2.180	2.075	2.314	1.482	1.690	1.472	0.801	0.989	1.173	0.750	0.859	1.086	0.867	0.782	0.761	0.768	0.554	0.680	0.706	0.562	0.886	0.412	0.525	0.732	0.590	0.430	0.340	0.291	0.295	0.284	0.362	0.222	0.222	0.257	0.223	0.160	0.160	0.224	0.110	0.122	0.127	0.056	0.097	0.028	0.009	0.000	0.000	0.000	0.000
0.673	3.736	4.503	4.724	4.491	3.883	4.105	4.203	3.406	2.994	3.189	2.610	1.549	1.197	1.616	2.160	2.386	2.424	2.346	1.696	1.791	1.262	0.982	1.211	1.262	0.773	0.724	0.793	0.784	0.948	0.828	0.667	0.476	0.426	0.689	0.494	0.851	0.553	0.677	0.651	0.496	0.408	0.403	0.283	0.297	0.294	0.288	0.216	0.229	0.281	0.239	0.142	0.167	0.185	0.113	0.169	0.145	0.054	0.082	0.028	0.011	0.001	0.000	0.000	0.000
0.684	3.804	4.039	4.191	4.298	3.901	4.111	4.173	3.388	2.995	3.090	2.401	1.912	1.748	1.544	2.137	2.346	2.206	2.174	1.667	1.545	1.180	0.957	1.091	1.232	0.870	0.792	0.822	0.710	1.082	0.899	0.472	0.370	0.287	0.530	0.488	0.823	0.424	0.709	0.431	0.540	0.455	0.364	0.213	0.276	0.288	0.280	0.192	0.253	0.266	0.257	0.142	0.181	0.216	0.183	0.148	0.154	0.073	0.060	0.027	0.012	0.001	0.000	0.000	0.000
0.696	3.718	4.490	4.782	4.470	3.821	4.074	4.133	3.338	2.882	3.002	2.539	2.264	2.031	1.484	1.734	1.885	1.902	2.067	1.631	2.024	1.853	1.291	0.987	0.824	1.053	0.762	0.742	0.493	0.970	0.839	0.701	0.452	0.488	0.464	0.553	0.931	0.340	0.614	0.320	0.549	0.453	0.277	0.177	0.336	0.278	0.216	0.147	0.227	0.208	0.296	0.177	0.240	0.262	0.375	0.255	0.246	0.130	0.083	0.043	0.015	0.002	0.000	0.000	0.000
0.708	3.413	4.067	4.447	4.407	3.845	4.044	4.098	3.283	2.762	2.835	2.327	2.104	1.793	1.126	1.564	1.770	1.736	1.856	1.050	1.638	1.900	0.976	0.909	0.905	0.802	0.380	0.530	0.575	0.607	0.731	0.641	0.357	0.412	0.430	0.427	0.884	0.296	0.331	0.432	0.422	0.328	0.224	0.203	0.240	0.218	0.236	0.229	0.286	0.193	0.268	0.187	0.271	0.245	0.362	0.347	0.319	0.177	0.094	0.058	0.015	0.002	0.000	0.000	0.000
0.719	3.251	3.781	4.266	4.322	3.802	3.993	4.033	3.153	2.547	2.673	2.176	1.878	1.369	0.735	1.494	1.811	1.850	1.710	1.274	1.676	1.765	0.890	0.752	0.585	0.776	0.424	0.601	0.513	0.379	0.436	0.431	0.283	0.343	0.408	0.323	0.606	0.245	0.409	0.439	0.263	0.228	0.166	0.143	0.168	0.177	0.245	0.265	0.273	0.143	0.200	0.174	0.277	0.206	0.233	0.298	0.243	0.157	0.074	0.049	0.012	0.001	0.000	0.000	0.000
0.731	3.045	3.957	4.552	4.435	3.743	3.878	4.010	3.132	2.293	2.590	2.178	1.749	1.166	0.617	1.342	1.400	1.549	1.594	1.476	1.727	1.592	0.884	1.013	0.921	0.998	0.602	0.347	0.258	0.451	0.423	0.384	0.215	0.392	0.379	0.327	0.696	0.255	0.348	0.398	0.335	0.286	0.189	0.102	0.188	0.149	0.172	0.329	0.205	0.165	0.151	0.156	0.219	0.162	0.160	0.157	0.123	0.085	0.054	0.029	0.011	0.001	0.000	0.000	0.000
0.743	2.450	3.331	4.288	4.402	3.731	3.833	3.999	3.236	2.388	2.425	1.969	1.698	1.127	0.562	1.275	1.624	1.542	1.351	1.438	1.793	1.975	0.881	1.045	0.857	0.743	0.605	0.342	0.281	0.477	0.466	0.358	0.314	0.392	0.332	0.387	0.795	0.514	0.427	0.469	0.452	0.504	0.385	0.201	0.235	0.262	0.299	0.316	0.251	0.265	0.199	0.155	0.185	0.326	0.154	0.120	0.244	0.084	0.074	0.028	0.014	0.005	0.000	0.000	0.000
0.754	1.813	3.387	4.331	4.378	3.735	3.809	3.954	3.155	2.249	2.526	2.325	1.965	1.548	1.099	0.982	1.391	1.814	1.608	1.479	1.762	1.854	0.912	0.901	0.719	0.759	0.636	0.392	0.463	0.537	0.595	0.575	0.564	0.468	0.784	0.638	0.894	0.765	0.490	0.654	0.462	0.745	0.841	0.351	0.669	0.736	0.685	0.523	0.498	0.553	0.424	0.318	0.301	0.627	0.244	0.189	0.488	0.142	0.132	0.044	0.017	0.013	0.000	0.000	0.000
0.766	1.787	3.200	4.238	4.345	3.680	3.736	3.926	3.144	2.327	2.442	2.004	1.792	1.423	1.085	1.343	1.118	1.171	1.266	0.923	1.095	1.256	0.710	0.884	0.878	0.480	0.484	0.318	0.529	0.593	0.534	0.521	0.424	0.662	0.847	0.635	0.928	0.577	0.525	0.640	0.710	0.743	0.862	0.482	0.728	0.893	0.962	0.583	0.631	0.626	0.514	0.395	0.318	0.489	0.262	0.190	0.404	0.107	0.090	0.031	0.011	0.009	0.000	0.000	0.000
0.777	1.043	3.110	4.197	4.289	3.640	3.680	3.862	2.998	2.108	2.549	2.267	1.924	1.441	1.012	1.454	1.682	1.724	1.473	0.624	0.883	1.197	0.404	0.547	1.069	0.585	0.291	0.255	0.392	0.382	0.329	0.353	0.179	0.557	0.437	0.591	0.947	0.496	0.436	0.502	0.733	0.632	0.633	0.482	0.472	0.673	0.747	0.425	0.463	0.443	0.409	0.276	0.237	0.253	0.183	0.130	0.177	0.059	0.041	0.017	0.006	0.002	0.000	0.000	0.000
0.789	1.003	3.061	4.138	4.216	3.582	3.626	3.763	2.976	2.280	2.438	1.960	1.777	1.551	1.073	1.363	1.655	1.610	1.259	0.820	1.412	1.321	0.262	0.764	0.936	0.538	0.289	0.414	0.494	0.506	0.307	0.357	0.275	0.402	0.245	0.431	0.691	0.386	0.457	0.315	0.467	0.454	0.388	0.305	0.406	0.719	0.449	0.334	0.360	0.269	0.277	0.160	0.190	0.170	0.121	0.094	0.102	0.043	0.032	0.016	0.007	0.001	0.000	0.000	0.000
0.801	0.567	2.903	4.039	4.123	3.499	3.523	3.670	3.011	2.402	2.495	2.159	1.575	1.100	0.705	0.928	0.953	0.869	1.031	1.053	1.504	1.543	0.543	0.768	0.901	0.626	0.194	0.335	0.324	0.438	0.242	0.347	0.274	0.314	0.273	0.326	0.478	0.311	0.347	0.312	0.366	0.282	0.233	0.194	0.279	0.553	0.321	0.255	0.271	0.235	0.237	0.117	0.154	0.140	0.092	0.061	0.071	0.037	0.029	0.013	0.008	0.000	0.000	0.000	0.000
0.812	0.689	2.819	3.892	3.971	3.260	3.255	3.459	2.667	2.072	2.306	1.858	1.564	1.334	0.751	0.853	1.286	1.229	0.902	1.173	1.473	1.361	0.739	0.506	0.467	0.445	0.339	0.514	0.486	0.241	0.198	0.248	0.236	0.212	0.242	0.181	0.468	0.332	0.269	0.308	0.192	0.285	0.147	0.105	0.149	0.378	0.278	0.204	0.172	0.156	0.160	0.096	0.119	0.095	0.058	0.045	0.055	0.034	0.028	0.014	0.009	0.001	0.000	0.000	0.000
0.824	0.788	2.617	3.670	3.754	3.106	3.052	3.191	2.441	2.056	2.302	2.020	1.878	1.479	0.802	1.024	1.397	1.272	0.827	1.415	1.666	1.311	0.678	0.628	0.709	0.382	0.271	0.427	0.560	0.173	0.238	0.357	0.354	0.198	0.315	0.211	0.417	0.264	0.274	0.212	0.175	0.264	0.115	0.069	0.104	0.286	0.245	0.133	0.124	0.096	0.108	0.062	0.069	0.074	0.048	0.047	0.049	0.034	0.023	0.018	0.011	0.004	0.000	0.000	0.000
0.835	0.639	2.364	3.396	3.485	2.882	2.803	2.932	2.356	1.991	2.063	1.768	1.737	1.569	1.273	1.178	1.108	1.385	0.810	1.527	1.616	1.418	0.494	0.405	0.506	0.333	0.271	0.324	0.455	0.177	0.243	0.263	0.291	0.229	0.295	0.202	0.509	0.299	0.273	0.306	0.245	0.188	0.106	0.053	0.072	0.184	0.131	0.100	0.086	0.083	0.086	0.059	0.053	0.075	0.049	0.039	0.048	0.040	0.025	0.019	0.012	0.007	0.000	0.000	0.000
0.847	0.497	2.088	3.102	3.166	2.498	2.421	2.545	1.979	1.840	1.958	1.740	1.524	1.071	0.969	1.115	1.241	1.419	0.625	1.440	1.661	1.286	0.435	0.580	0.664	0.396	0.249	0.585	0.605	0.230	0.273	0.275	0.205	0.267	0.205	0.176	0.666	0.293	0.332	0.273	0.177	0.163	0.087	0.060	0.075	0.094	0.121	0.109	0.085	0.082	0.087	0.066	0.056	0.069	0.056	0.039	0.048	0.040	0.027	0.019	0.011	0.008	0.000	0.000	0.000
0.859	0.818	1.767	2.750	2.832	2.042	2.047	2.240	1.694	1.787	1.798	1.521	1.440	1.233	1.206	1.301	1.341	1.584	0.997	1.556	1.691	1.276	0.599	1.076	0.851	0.695	0.542	0.769	0.666	0.376	0.363	0.371	0.316	0.359	0.260	0.192	0.694	0.220	0.258	0.264	0.157	0.151	0.076	0.071	0.078	0.087	0.118	0.087	0.078	0.094	0.087	0.065	0.088	0.087	0.092	0.146	0.076	0.040	0.054	0.027	0.015	0.009	0.000	0.000	0.000
0.870	1.941	2.357	3.033	3.502	3.470	3.327	3.094	2.810	2.982	3.029	3.142	3.276	3.296	3.358	3.323	3.119	3.002	2.616	2.253	1.665	2.039	2.374	2.507	2.371	1.985	1.290	1.875	1.862	1.353	1.010	1.531	1.448	0.945	1.189	0.679	0.860	0.564	0.710	0.566	0.541	0.453	0.339	0.285	0.233	0.185	0.155	0.122	0.130	0.126	0.090	0.063	0.111	0.157	0.111	0.251	0.113	0.048	0.097	0.046	0.021	0.011	0.001	0.000	0.000
0.882	2.771	3.574	4.118	4.368	4.383	4.038	3.286	3.244	3.346	3.274	3.650	3.832	3.795	3.784	3.737	3.449	3.344	2.900	2.206	1.821	2.322	2.613	2.666	2.726	2.084	1.338	2.126	2.074	1.516	1.382	1.829	1.687	1.287	1.460	1.042	0.942	0.843	0.970	0.815	0.711	0.677	0.473	0.409	0.337	0.238	0.223	0.169	0.176	0.102	0.100	0.071	0.075	0.143	0.060	0.152	0.077	0.043	0.070	0.039	0.016	0.006	0.002	0.000	0.000
0.893	3.287	4.206	4.300	3.978	4.107	4.256	4.041	3.583	3.124	3.074	3.235	3.180	2.892	2.821	3.123	2.671	2.590	2.765	2.190	1.884	1.525	1.803	1.924	2.214	1.394	1.058	1.842	1.449	1.027	1.572	1.373	1.007	1.281	1.091	0.943	0.728	0.730	0.840	0.709	0.589	0.561	0.357	0.261	0.220	0.178	0.195	0.110	0.137	0.078	0.102	0.061	0.073	0.125	0.046	0.060	0.060	0.035	0.044	0.029	0.010	0.004	0.001	0.000	0.000
0.905	3.427	4.401	4.512	4.012	3.421	3.906	4.088	3.333	3.009	3.187	2.441	1.603	1.662	1.538	2.282	2.555	2.380	2.545	1.950	1.766	1.071	1.599	1.738	2.000	1.271	0.959	1.735	1.331	0.795	1.380	1.043	0.493	1.053	0.813	0.658	0.695	0.435	0.471	0.504	0.282	0.322	0.229	0.191	0.207	0.146	0.184	0.093	0.096	0.059	0.088	0.049	0.060	0.110	0.042	0.045	0.044	0.035	0.042	0.029	0.009	0.005	0.000	0.000	0.000
0.917	3.484	4.061	4.424	4.241	3.579	3.926	4.101	3.303	2.894	3.184	2.410	0.910	1.068	1.144	1.975	2.432	2.475	2.542	1.563	1.253	1.168	1.546	1.793	2.100	1.396	1.003	1.594	1.160	0.570	1.292	0.978	0.454	0.948	0.651	0.533	0.668	0.423	0.494	0.401	0.277	0.304	0.167	0.125	0.136	0.135	0.128	0.070	0.086	0.058	0.091	0.065	0.041	0.099	0.036	0.048	0.043	0.033	0.044	0.025	0.010	0.005	0.000	0.000	0.000
0.928	3.056	3.286	3.982	4.197	3.686	4.007	4.150	3.368	2.978	3.210	2.414	0.634	0.643	1.287	2.212	2.604	2.489	2.622	1.541	1.471	1.208	1.712	1.788	2.110	1.346	0.989	1.543	1.216	0.733	1.257	0.938	0.419	0.869	0.567	0.476	0.621	0.349	0.450	0.380	0.308	0.258	0.150	0.095	0.080	0.116	0.111	0.065	0.078	0.073	0.088	0.074	0.043	0.104	0.035	0.043	0.043	0.034	0.041	0.026	0.010	0.003	0.000	0.000	0.000
0.940	2.683	3.574	4.290	4.280	3.777	4.102	4.225	3.512	3.142	3.309	2.584	1.006	0.759	1.530	2.472	2.724	2.604	2.606	1.864	1.989	1.245	1.704	1.875	2.176	1.322	0.970	1.529	1.220	0.656	1.213	0.945	0.387	0.778	0.537	0.543	0.611	0.299	0.393	0.401	0.202	0.189	0.113	0.084	0.076	0.094	0.105	0.060	0.076	0.074	0.081	0.078	0.054	0.075	0.050	0.029	0.035	0.028	0.039	0.028	0.008	0.002	0.000	0.000	0.000
0.952	2.501	3.278	4.231	4.345	3.845	4.153	4.289	3.561	3.187	3.359	2.621	1.381	1.380	1.411	2.320	2.601	2.595	2.856	2.218	1.886	1.491	1.661	1.928	2.227	1.314	0.927	1.383	0.956	0.569	1.073	0.884	0.356	0.812	0.524	0.456	0.759	0.207	0.272	0.245	0.137	0.152	0.077	0.051	0.056	0.095	0.123	0.074	0.081	0.060	0.083	0.064	0.062	0.069	0.061	0.030	0.034	0.025	0.036	0.024	0.005	0.002	0.000	0.000	0.000
0.963	1.870	3.388	4.345	4.396	3.873	4.177	4.328	3.546	3.169	3.423	2.737	1.687	1.352	1.513	2.484	2.769	2.882	2.873	1.795	1.613	1.764	1.769	1.879	2.136	1.168	0.809	1.314	0.964	0.585	1.008	0.772	0.336	0.677	0.449	0.348	0.647	0.241	0.264	0.252	0.123	0.097	0.065	0.060	0.049	0.085	0.114	0.070	0.080	0.059	0.076	0.062	0.053	0.067	0.058	0.034	0.037	0.028	0.033	0.021	0.006	0.001	0.000	0.000	0.000
0.975	1.789	3.314	4.349	4.397	3.906	4.208	4.297	3.548	3.174	3.450	2.814	1.901	1.907	2.076	2.810	2.938	2.643	2.794	2.303	2.366	2.531	2.129	1.967	2.336	2.229	2.046	2.154	1.811	1.410	1.208	1.081	0.711	1.053	1.201	0.979	0.692	0.596	0.888	0.927	1.019	0.756	0.736	0.350	0.258	0.272	0.353	0.187	0.141	0.172	0.164	0.131	0.169	0.160	0.092	0.098	0.171	0.093	0.089	0.042	0.012	0.002	0.000	0.000	0.000
0.986	1.607	3.269	4.435	4.605	4.012	3.988	4.271	3.741	3.339	3.773	3.643	3.165	2.617	2.181	2.835	3.068	2.434	2.503	2.915	2.810	3.135	2.996	2.938	2.918	2.849	2.745	2.723	2.587	1.914	1.278	1.445	1.242	1.587	1.816	1.550	1.147	1.001	1.373	1.363	1.479	1.300	1.239	0.697	0.657	0.730	0.987	0.461	0.439	0.669	0.545	0.549	0.531	0.639	0.369	0.328	0.536	0.256	0.314	0.188	0.055	0.014	0.000	0.000	0.000
0.998	1.585	3.505	4.367	4.634	4.696	4.865	4.923	4.610	4.204	3.786	3.299	3.122	2.659	2.297	2.714	2.987	2.707	2.440	2.676	2.434	2.625	2.483	2.516	2.206	2.202	2.202	2.047	2.096	1.448	0.935	0.880	1.027	1.250	1.391	1.309	1.274	0.778	1.073	1.095	1.096	1.029	1.099	0.725	0.845	0.887	1.065	0.656	0.685	0.909	1.194	1.118	1.017	1.033	0.911	0.557	0.720	0.336	0.451	0.271	0.140	0.034	0.000	0.000	0.000
1.010	1.100	3.678	4.553	4.704	5.048	5.258	4.855	4.134	3.848	3.505	2.798	2.396	2.150	1.879	2.214	2.611	2.511	2.453	1.984	1.956	1.579	1.525	1.336	0.947	0.548	0.879	1.134	0.951	0.614	0.493	0.293	0.401	0.677	0.550	0.865	1.065	0.754	0.625	0.713	0.746	0.672	0.688	0.650	0.729	0.872	0.786	0.693	0.567	0.963	1.330	1.148	1.014	0.990	0.971	0.540	0.706	0.356	0.410	0.202	0.136	0.025	0.000	0.000	0.000
1.021	1.818	3.628	4.878	5.288	4.930	4.554	4.349	3.210	2.867	3.093	2.543	2.388	2.491	2.095	2.149	2.251	2.296	2.300	1.420	1.413	1.719	1.038	0.986	1.030	0.481	0.514	0.906	0.787	0.417	0.315	0.331	0.513	0.457	0.334	0.313	0.585	0.451	0.424	0.506	0.381	0.489	0.427	0.407	0.447	0.754	0.575	0.504	0.365	0.597	0.724	0.574	0.492	0.574	0.467	0.322	0.511	0.219	0.268	0.096	0.062	0.005	0.000	0.000	0.000
1.033	2.724	4.040	5.091	5.249	4.600	4.188	4.153	3.349	2.785	2.884	2.387	2.328	2.169	1.646	1.869	2.079	1.889	1.971	0.982	1.301	1.667	0.741	1.042	1.152	0.604	0.367	0.411	0.399	0.513	0.303	0.299	0.282	0.308	0.361	0.209	0.510	0.239	0.260	0.318	0.208	0.248	0.195	0.128	0.174	0.528	0.386	0.222	0.254	0.167	0.227	0.137	0.130	0.335	0.094	0.106	0.339	0.066	0.191	0.037	0.015	0.000	0.000	0.000	0.000
1.044	3.033	4.612	5.294	5.082	4.045	4.001	4.195	3.407	2.882	2.997	2.651	2.222	1.582	0.975	1.705	1.917	1.885	1.854	1.284	1.406	1.396	0.942	1.203	1.246	0.725	0.330	0.536	0.531	0.369	0.233	0.209	0.187	0.357	0.277	0.166	0.356	0.207	0.187	0.240	0.149	0.194	0.147	0.145	0.096	0.445	0.303	0.149	0.249	0.133	0.175	0.154	0.134	0.372	0.127	0.129	0.308	0.053	0.189	0.041	0.022	0.001	0.000	0.000	0.000
1.056	3.193	4.737	5.233	4.846	3.955	4.131	4.148	3.284	2.753	2.870	2.419	2.294	1.878	1.340	1.745	1.810	1.740	1.638	1.476	1.544	0.922	0.491	0.846	1.021	0.533	0.329	0.428	0.683	0.212	0.146	0.272	0.246	0.332	0.283	0.242	0.341	0.173	0.149	0.227	0.095	0.143	0.106	0.101	0.089	0.344	0.295	0.104	0.222	0.132	0.147	0.115	0.111	0.352	0.095	0.101	0.309	0.040	0.178	0.035	0.017	0.003	0.000	0.000	0.000
1.068	3.411	4.560	4.761	4.417	3.854	3.976	4.114	3.283	2.684	2.868	2.535	2.276	1.663	0.440	1.326	1.886	1.577	1.267	1.244	1.403	0.944	0.536	0.579	0.639	0.260	0.274	0.409	0.717	0.178	0.181	0.301	0.272	0.321	0.398	0.208	0.665	0.184	0.142	0.185	0.111	0.083	0.099	0.051	0.066	0.273	0.246	0.076	0.178	0.116	0.120	0.071	0.078	0.337	0.049	0.059	0.318	0.037	0.155	0.032	0.008	0.004	0.000	0.000	0.000
1.079	3.644	4.602	4.531	4.154	3.969	4.035	4.118	3.355	2.597	2.622	2.257	2.197	1.740	0.805	1.254	1.531	1.391	1.144	0.700	1.398	1.553	0.685	0.690	0.951	0.376	0.228	0.413	0.519	0.240	0.165	0.336	0.340	0.258	0.395	0.207	0.777	0.128	0.117	0.207	0.096	0.071	0.071	0.047	0.040	0.170	0.172	0.098	0.157	0.083	0.109	0.060	0.068	0.320	0.046	0.054	0.281	0.047	0.135	0.046	0.008	0.005	0.000	0.000	0.000
1.091	3.746	4.930	5.235	4.799	3.804	3.886	4.067	3.256	2.340	2.611	2.474	2.308	1.758	0.540	1.064	1.394	1.161	0.983	0.480	1.200	1.818	0.913	0.694	0.797	0.389	0.125	0.299	0.395	0.248	0.104	0.167	0.224	0.153	0.261	0.236	0.500	0.163	0.074	0.206	0.120	0.074	0.096	0.033	0.048	0.169	0.126	0.085	0.153	0.072	0.110	0.062	0.079	0.286	0.039	0.061	0.226	0.048	0.132	0.051	0.011	0.007	0.000	0.000	0.000
1.102	3.634	4.892	5.253	4.860	3.900	3.932	4.070	3.290	2.477	2.570	2.329	2.354	1.894	1.088	1.556	1.854	1.660	1.256	0.821	1.297	1.695	0.878	0.461	0.682	0.474	0.140	0.242	0.280	0.205	0.089	0.193	0.337	0.128	0.228	0.260	0.446	0.216	0.124	0.157	0.151	0.074	0.076	0.031	0.048	0.150	0.106	0.068	0.153	0.087	0.095	0.082	0.066	0.238	0.050	0.054	0.191	0.050	0.135	0.051	0.012	0.006	0.000	0.000	0.000
1.114	3.606	4.352	4.596	4.549	3.925	3.851	4.058	3.201	2.232	2.700	2.551	2.389	1.857	1.196	1.692	1.765	1.185	1.010	0.830	1.009	1.164	0.731	0.495	0.770	0.502	0.091	0.251	0.255	0.184	0.097	0.205	0.357	0.160	0.379	0.287	0.468	0.184	0.119	0.158	0.140	0.065	0.066	0.040	0.058	0.138	0.079	0.051	0.130	0.098	0.100	0.080	0.071	0.204	0.052	0.044	0.143	0.041	0.120	0.042	0.008	0.003	0.000	0.000	0.000
1.126	3.690	4.339	4.541	4.438	3.872	3.888	3.998	3.207	2.424	2.592	2.345	2.275	1.678	0.540	1.376	1.722	1.480	1.254	0.878	1.049	0.773	0.554	0.407	0.601	0.547	0.142	0.164	0.176	0.157	0.109	0.134	0.252	0.194	0.380	0.248	0.351	0.139	0.094	0.208	0.130	0.110	0.059	0.039	0.050	0.152	0.089	0.054	0.114	0.087	0.110	0.072	0.077	0.190	0.030	0.038	0.113	0.039	0.107	0.030	0.006	0.001	0.000	0.000	0.000
1.137	3.668	4.649	4.865	4.480	3.666	3.793	3.943	3.197	2.459	2.637	2.436	2.272	1.851	1.150	1.436	1.698	1.529	1.501	0.702	0.951	0.724	0.249	0.584	0.862	0.495	0.231	0.091	0.154	0.230	0.125	0.133	0.248	0.188	0.304	0.209	0.413	0.142	0.095	0.183	0.090	0.114	0.053	0.049	0.052	0.159	0.093	0.062	0.130	0.093	0.104	0.062	0.068	0.173	0.030	0.076	0.102	0.035	0.088	0.025	0.008	0.000	0.000	0.000	0.000
1.149	3.801	4.288	4.233	4.102	3.624	3.697	3.870	3.109	2.420	2.621	2.401	2.226	1.671	0.709	1.186	1.496	1.602	1.527	0.755	1.240	1.350	0.622	0.612	0.872	0.404	0.258	0.088	0.146	0.248	0.091	0.085	0.206	0.202	0.229	0.147	0.521	0.161	0.179	0.174	0.085	0.094	0.064	0.041	0.052	0.109	0.089	0.055	0.142	0.101	0.130	0.074	0.073	0.149	0.041	0.148	0.117	0.032	0.065	0.022	0.010	0.000	0.000	0.000	0.000
