time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
0.244	1.741	2.900	3.370	4.137	4.862	4.787	3.808	2.579	3.207	3.749	3.788	3.956	4.038	3.709	3.446	2.873	2.364	2.627	2.238	2.277	2.477	2.173	3.270	2.558	2.546	2.528	2.041	2.354	2.328	1.783	2.100	2.251	1.609	2.288	1.370	1.099	1.261	0.996	1.066	1.496	0.956	1.103	1.218	1.129	1.095	0.743	0.756	0.905	0.623	0.561	0.448	0.509	0.362	0.448	0.399	0.290	0.289	0.240	0.132	0.095	0.041	0.000	0.000	0.000
0.249	1.956	3.052	3.561	4.237	4.850	4.736	3.696	2.444	3.284	3.732	3.413	3.670	3.948	3.608	3.479	2.879	2.402	2.607	2.326	2.484	2.473	2.164	3.338	2.621	2.759	2.579	2.196	2.405	2.315	1.930	2.040	2.322	1.510	2.259	1.388	0.977	1.317	1.049	1.117	1.534	0.883	1.088	1.190	1.094	1.106	0.807	0.725	0.907	0.602	0.555	0.435	0.477	0.327	0.417	0.364	0.289	0.279	0.238	0.131	0.087	0.040	0.000	0.000	0.000
0.254	1.958	3.190	3.599	4.166	4.765	4.667	3.690	2.201	3.182	3.683	3.373	3.652	3.800	3.451	3.481	3.135	2.600	2.422	2.252	2.591	2.589	2.217	3.358	2.602	2.909	2.688	2.354	2.310	2.188	2.037	1.838	2.265	1.590	2.327	1.404	0.965	1.357	1.057	1.220	1.556	0.856	1.072	1.118	1.065	1.123	0.850	0.665	0.863	0.577	0.564	0.427	0.450	0.290	0.376	0.338	0.295	0.266	0.225	0.134	0.074	0.036	0.000	0.000	0.000
0.260	1.980	3.260	3.537	3.993	4.642	4.529	3.685	2.741	3.262	3.692	3.400	3.666	3.832	3.530	3.502	3.206	2.606	2.210	2.016	2.581	2.732	2.331	3.305	2.492	2.905	2.679	2.493	2.061	1.999	2.077	1.613	2.164	1.655	2.386	1.428	1.110	1.370	1.031	1.326	1.557	0.871	1.024	1.056	1.164	1.125	0.826	0.584	0.817	0.612	0.606	0.412	0.445	0.259	0.336	0.321	0.305	0.255	0.212	0.132	0.059	0.029	0.000	0.000	0.000
0.265	2.016	3.278	3.588	4.013	4.554	4.295	3.464	3.150	3.455	3.786	3.380	3.618	3.925	3.610	3.521	3.096	2.537	2.156	1.668	2.481	2.824	2.342	3.183	2.379	2.738	2.667	2.508	1.931	1.808	1.987	1.643	2.159	1.687	2.405	1.467	1.338	1.432	1.025	1.373	1.552	0.924	0.984	1.111	1.237	1.062	0.817	0.541	0.785	0.666	0.635	0.413	0.444	0.257	0.316	0.320	0.308	0.249	0.202	0.124	0.054	0.021	0.000	0.000	0.000
0.270	1.900	3.263	3.695	4.103	4.488	4.060	3.122	3.186	3.478	3.837	3.710	3.880	3.929	3.509	3.480	3.087	2.615	2.180	1.517	2.518	2.839	2.234	3.053	2.391	2.435	2.779	2.486	2.168	1.952	1.827	1.789	2.078	1.653	2.414	1.534	1.512	1.545	1.132	1.363	1.518	0.986	0.998	1.194	1.237	0.961	0.859	0.543	0.807	0.689	0.637	0.425	0.432	0.268	0.312	0.326	0.304	0.247	0.194	0.122	0.059	0.017	0.000	0.000	0.000
0.275	1.996	3.289	3.668	4.014	4.405	4.072	3.188	2.927	3.350	3.840	3.898	4.035	3.917	3.454	3.429	3.149	2.810	2.201	1.492	2.606	2.787	2.049	2.962	2.437	2.219	2.945	2.452	2.325	2.104	1.660	1.967	2.006	1.665	2.413	1.561	1.592	1.589	1.220	1.278	1.461	1.054	1.038	1.245	1.174	0.873	0.860	0.545	0.851	0.672	0.606	0.435	0.422	0.274	0.306	0.335	0.285	0.236	0.183	0.122	0.065	0.016	0.000	0.000	0.000
0.280	1.909	3.301	3.603	3.884	4.363	4.042	3.178	2.896	3.277	3.832	3.839	3.982	3.990	3.595	3.439	3.023	2.867	2.437	1.810	2.623	2.748	1.872	2.885	2.426	2.401	3.004	2.247	2.305	2.207	1.756	2.178	2.128	1.685	2.398	1.571	1.544	1.527	1.211	1.176	1.405	1.076	1.051	1.209	1.102	0.899	0.803	0.531	0.844	0.627	0.588	0.459	0.421	0.273	0.306	0.345	0.265	0.224	0.170	0.124	0.067	0.021	0.000	0.000	0.000
0.285	2.088	3.310	3.723	4.036	4.421	3.964	3.049	3.174	3.374	3.820	3.541	3.742	4.024	3.653	3.463	2.938	2.903	2.688	2.004	2.582	2.844	1.977	2.824	2.294	2.585	2.900	2.138	2.136	2.215	1.955	2.336	2.316	1.702	2.379	1.641	1.421	1.414	1.131	1.212	1.368	1.032	1.037	1.143	1.071	0.914	0.718	0.484	0.790	0.580	0.609	0.482	0.411	0.276	0.320	0.338	0.254	0.222	0.161	0.126	0.066	0.028	0.000	0.000	0.000
0.290	1.914	3.339	3.822	4.157	4.486	4.187	3.489	3.188	3.348	3.775	3.577	3.813	3.967	3.545	3.456	3.201	3.076	2.791	2.117	2.602	2.996	2.022	2.794	2.124	2.735	2.661	2.221	1.950	2.127	2.069	2.406	2.373	1.696	2.367	1.680	1.275	1.374	1.032	1.319	1.373	0.970	0.984	1.164	1.053	0.882	0.645	0.436	0.790	0.550	0.626	0.482	0.394	0.280	0.319	0.308	0.247	0.223	0.165	0.127	0.060	0.035	0.000	0.000	0.000
0.295	2.132	3.405	3.795	4.069	4.495	4.362	3.698	2.989	3.235	3.730	3.689	3.941	3.959	3.556	3.505	3.235	3.046	2.781	2.173	2.727	3.103	2.044	2.842	2.267	2.859	2.497	2.280	1.840	2.177	2.029	2.449	2.276	1.674	2.358	1.639	1.264	1.353	1.041	1.389	1.334	0.970	0.957	1.197	1.050	0.856	0.666	0.455	0.845	0.601	0.624	0.452	0.378	0.294	0.309	0.291	0.242	0.220	0.174	0.125	0.060	0.040	0.000	0.000	0.000
0.300	2.050	3.430	3.717	3.908	4.485	4.405	3.656	3.105	3.396	3.727	3.584	3.890	4.051	3.731	3.601	3.038	2.914	2.846	2.201	2.808	3.155	1.986	2.808	2.498	2.981	2.555	2.342	2.000	2.293	1.910	2.391	2.073	1.642	2.338	1.551	1.351	1.272	1.091	1.451	1.273	0.983	1.057	1.163	1.011	0.840	0.715	0.497	0.905	0.679	0.596	0.403	0.401	0.334	0.293	0.289	0.243	0.217	0.177	0.119	0.063	0.043	0.000	0.000	0.000
0.304	2.268	3.416	3.692	3.949	4.531	4.375	3.531	3.285	3.526	3.736	3.474	3.808	4.058	3.781	3.640	3.180	3.134	3.017	2.172	2.824	3.152	1.807	2.657	2.545	2.985	2.604	2.369	2.257	2.293	1.825	2.355	2.075	1.573	2.357	1.441	1.343	1.211	1.206	1.463	1.215	0.954	1.157	1.089	0.956	0.876	0.751	0.573	0.927	0.719	0.576	0.369	0.419	0.371	0.285	0.273	0.255	0.213	0.174	0.111	0.066	0.044	0.000	0.000	0.000
0.309	2.200	3.381	3.634	4.013	4.589	4.429	3.644	3.267	3.446	3.707	3.675	3.921	3.927	3.621	3.600	3.267	3.269	3.086	2.088	2.824	3.089	1.515	2.396	2.439	2.927	2.638	2.366	2.488	2.223	1.811	2.208	2.128	1.484	2.404	1.283	1.230	1.153	1.296	1.376	1.146	0.997	1.218	1.041	0.968	0.960	0.736	0.628	0.927	0.700	0.582	0.379	0.406	0.395	0.276	0.243	0.258	0.203	0.168	0.110	0.069	0.044	0.000	0.000	0.000
0.314	2.319	3.394	3.457	3.930	4.610	4.490	3.761	3.123	3.245	3.686	3.748	3.907	3.808	3.479	3.569	3.134	3.191	3.015	2.175	2.803	3.010	1.255	2.154	2.259	2.949	2.609	2.329	2.585	2.122	1.799	1.858	2.044	1.404	2.426	1.329	1.087	1.079	1.327	1.217	1.180	1.120	1.168	1.027	1.004	1.011	0.708	0.650	0.879	0.650	0.600	0.399	0.380	0.397	0.267	0.237	0.261	0.192	0.158	0.117	0.072	0.046	0.003	0.000	0.000
0.319	2.327	3.404	3.429	3.925	4.602	4.445	3.704	3.088	3.159	3.718	3.571	3.675	3.887	3.611	3.552	3.067	3.159	2.969	2.317	2.768	2.962	1.478	2.159	2.256	2.886	2.552	2.319	2.557	2.032	1.726	1.326	1.871	1.441	2.369	1.378	1.136	1.084	1.374	1.101	1.243	1.182	1.086	1.070	1.007	1.004	0.679	0.664	0.789	0.599	0.605	0.429	0.376	0.392	0.281	0.251	0.268	0.191	0.153	0.129	0.084	0.056	0.010	0.000	0.000
0.324	2.339	3.387	3.594	4.040	4.583	4.282	3.376	3.033	3.231	3.789	3.490	3.605	3.927	3.647	3.526	3.231	3.316	3.158	2.373	2.709	2.938	1.712	2.108	2.138	2.762	2.526	2.342	2.499	2.012	1.886	1.220	1.726	1.502	2.233	1.406	1.227	1.164	1.379	1.072	1.341	1.167	1.026	1.175	0.955	0.941	0.663	0.674	0.684	0.565	0.609	0.460	0.380	0.394	0.293	0.267	0.289	0.193	0.160	0.142	0.110	0.074	0.021	0.000	0.000
0.329	2.315	3.325	3.643	4.007	4.550	4.270	3.324	2.878	3.202	3.791	3.745	3.906	3.892	3.532	3.520	3.189	3.306	3.300	2.364	2.660	2.910	1.761	2.077	1.892	2.637	2.725	2.331	2.356	2.104	2.193	1.611	1.870	1.546	2.095	1.367	1.268	1.205	1.349	1.031	1.382	1.094	1.025	1.243	0.926	0.834	0.635	0.665	0.575	0.521	0.603	0.466	0.405	0.402	0.297	0.289	0.310	0.198	0.164	0.154	0.145	0.090	0.032	0.000	0.000
0.334	2.070	3.231	3.610	3.912	4.547	4.492	3.678	2.806	3.208	3.721	3.725	3.979	3.947	3.585	3.589	3.100	3.153	3.289	2.525	2.697	2.891	1.754	2.266	1.718	2.559	2.898	2.200	2.057	2.170	2.309	1.778	1.989	1.665	2.114	1.292	1.247	1.183	1.283	0.917	1.359	1.050	1.129	1.265	0.934	0.679	0.586	0.614	0.504	0.481	0.584	0.471	0.423	0.381	0.295	0.313	0.310	0.202	0.164	0.159	0.169	0.097	0.041	0.000	0.000
0.339	1.830	3.090	3.565	4.002	4.640	4.648	3.844	2.836	3.233	3.594	3.499	3.866	4.046	3.807	3.688	3.321	3.127	3.136	2.640	2.699	2.828	1.677	2.408	1.508	2.516	2.952	1.948	1.584	2.157	2.250	1.816	1.989	1.743	2.195	1.328	1.189	1.211	1.231	0.964	1.359	1.031	1.204	1.225	0.918	0.585	0.598	0.533	0.460	0.500	0.545	0.476	0.423	0.339	0.306	0.331	0.290	0.215	0.164	0.154	0.170	0.092	0.046	0.000	0.000
0.344	1.822	2.910	3.469	4.138	4.740	4.706	3.848	2.602	3.080	3.449	3.339	3.755	4.010	3.855	3.742	3.372	3.056	3.035	2.635	2.638	2.740	1.569	2.615	1.963	2.561	2.950	2.104	1.652	2.197	2.232	1.743	1.901	1.730	2.237	1.447	1.106	1.251	1.204	1.095	1.301	1.074	1.228	1.156	0.871	0.629	0.664	0.515	0.483	0.532	0.520	0.478	0.404	0.353	0.326	0.333	0.268	0.234	0.185	0.155	0.158	0.084	0.048	0.000	0.000
0.349	1.834	2.627	3.259	4.106	4.749	4.684	3.724	2.102	2.813	3.349	3.462	3.750	3.799	3.662	3.713	3.202	2.946	3.091	2.467	2.560	2.701	1.539	2.844	2.362	2.563	2.948	2.397	2.074	2.298	2.299	1.653	1.912	1.711	2.219	1.489	1.081	1.255	1.097	1.168	1.205	1.105	1.198	1.080	0.873	0.717	0.683	0.561	0.513	0.546	0.500	0.466	0.369	0.400	0.352	0.322	0.299	0.266	0.241	0.185	0.164	0.079	0.048	0.000	0.000
0.354	1.582	2.366	2.920	3.913	4.673	4.585	3.618	2.407	2.845	3.424	3.440	3.601	3.546	3.392	3.618	3.042	2.813	3.079	2.183	2.541	2.718	2.031	3.016	2.560	2.561	2.930	2.538	2.482	2.374	2.293	1.672	1.977	1.589	2.198	1.481	1.152	1.187	0.968	1.148	1.187	1.157	1.213	1.019	0.894	0.793	0.700	0.578	0.555	0.550	0.485	0.437	0.344	0.449	0.382	0.324	0.338	0.300	0.316	0.230	0.200	0.076	0.045	0.000	0.000
0.359	1.124	2.351	2.687	3.762	4.583	4.429	3.479	2.817	3.075	3.533	3.124	3.206	3.574	3.460	3.553	3.133	2.757	2.906	2.233	2.505	2.666	2.363	3.137	2.598	2.726	2.873	2.499	2.705	2.412	2.176	1.709	1.938	1.475	2.207	1.450	1.242	1.128	0.984	1.047	1.217	1.180	1.301	0.992	0.864	0.802	0.733	0.550	0.600	0.556	0.463	0.416	0.353	0.455	0.394	0.356	0.366	0.339	0.367	0.266	0.235	0.074	0.040	0.000	0.000
0.364	1.642	2.510	2.765	3.773	4.541	4.296	3.237	2.867	3.206	3.535	3.275	3.368	3.597	3.502	3.533	3.066	2.482	2.612	2.229	2.446	2.569	2.537	3.233	2.608	2.759	2.935	2.308	2.735	2.432	2.135	1.695	1.811	1.546	2.223	1.440	1.250	1.108	1.075	0.957	1.226	1.176	1.371	0.998	0.793	0.769	0.810	0.494	0.604	0.561	0.461	0.430	0.380	0.423	0.399	0.378	0.364	0.369	0.380	0.276	0.257	0.067	0.034	0.000	0.000
0.369	1.958	2.831	2.814	3.762	4.547	4.306	3.154	2.598	3.145	3.426	3.343	3.555	3.533	3.358	3.510	2.962	2.318	2.587	2.089	2.434	2.555	2.561	3.327	2.651	2.742	2.946	2.026	2.585	2.415	2.239	1.839	1.757	1.579	2.247	1.403	1.212	1.109	1.092	0.873	1.227	1.090	1.377	1.008	0.790	0.751	0.861	0.457	0.581	0.542	0.474	0.459	0.393	0.387	0.378	0.373	0.331	0.369	0.345	0.256	0.250	0.055	0.028	0.000	0.000
0.374	2.206	3.131	3.214	3.934	4.603	4.354	3.138	1.770	2.831	3.285	3.184	3.553	3.575	3.363	3.524	3.038	2.462	2.760	2.002	2.446	2.632	2.474	3.393	2.683	2.680	2.838	1.587	2.259	2.326	2.256	2.010	1.718	1.580	2.240	1.435	1.187	1.158	1.039	0.920	1.290	1.028	1.297	1.042	0.949	0.814	0.828	0.458	0.539	0.518	0.495	0.487	0.387	0.366	0.336	0.352	0.293	0.343	0.280	0.216	0.212	0.039	0.024	0.000	0.000
0.379	2.266	3.343	3.675	4.187	4.650	4.372	3.222	1.753	2.588	3.155	3.059	3.474	3.691	3.590	3.602	3.046	2.489	2.844	2.083	2.414	2.675	2.330	3.437	2.774	2.562	2.626	1.642	2.107	2.185	2.117	2.074	1.563	1.543	2.288	1.479	1.179	1.188	1.025	1.008	1.361	1.049	1.177	1.086	1.084	0.881	0.722	0.448	0.559	0.504	0.512	0.508	0.389	0.342	0.298	0.330	0.259	0.320	0.217	0.175	0.170	0.024	0.018	0.000	0.000
0.384	2.270	3.477	3.920	4.247	4.617	4.387	3.289	1.952	2.592	3.130	3.181	3.461	3.658	3.660	3.635	3.105	2.488	2.781	2.120	2.304	2.636	2.285	3.493	2.882	2.458	2.446	1.849	2.020	2.086	2.017	1.985	1.247	1.489	2.369	1.478	1.180	1.188	1.077	1.090	1.355	1.078	1.086	1.106	1.146	0.921	0.608	0.443	0.636	0.485	0.516	0.505	0.404	0.304	0.264	0.302	0.261	0.297	0.181	0.143	0.138	0.012	0.011	0.000	0.000
0.389	2.350	3.582	4.025	4.110	4.503	4.397	3.337	2.078	2.614	3.241	3.245	3.334	3.456	3.489	3.601	3.119	2.364	2.559	2.000	2.166	2.503	2.349	3.564	2.891	2.316	2.350	1.968	1.908	1.909	1.872	1.793	1.141	1.430	2.405	1.416	1.218	1.206	1.168	1.105	1.266	1.070	1.095	1.083	1.131	0.914	0.539	0.444	0.672	0.484	0.515	0.472	0.433	0.282	0.244	0.295	0.279	0.256	0.171	0.132	0.116	0.008	0.006	0.000	0.000
0.394	2.350	3.650	4.081	4.061	4.462	4.357	3.333	2.619	2.912	3.422	3.103	3.061	3.252	3.245	3.541	3.013	2.181	2.338	1.836	2.125	2.368	2.467	3.625	2.744	2.218	2.255	1.961	2.035	1.682	1.612	1.673	1.467	1.301	2.361	1.276	1.226	1.226	1.223	1.060	1.186	1.010	1.192	1.077	1.086	0.878	0.559	0.472	0.649	0.490	0.517	0.407	0.448	0.276	0.231	0.285	0.277	0.222	0.160	0.130	0.097	0.008	0.002	0.000	0.000
0.399	2.369	3.669	4.108	4.263	4.591	4.325	3.338	2.988	3.146	3.536	3.343	3.242	3.383	3.399	3.516	2.906	2.198	2.400	1.553	2.014	2.372	2.622	3.673	2.486	2.033	2.155	1.812	2.067	1.651	1.260	1.572	1.602	1.150	2.272	1.128	1.367	1.213	1.263	1.092	1.172	0.926	1.245	1.109	1.063	0.872	0.569	0.504	0.588	0.490	0.514	0.339	0.439	0.273	0.224	0.269	0.271	0.202	0.154	0.132	0.082	0.010	0.000	0.000	0.000
0.404	2.371	3.624	4.045	4.343	4.695	4.430	3.548	3.040	3.192	3.550	3.494	3.422	3.480	3.497	3.500	2.969	2.353	2.508	1.439	1.958	2.400	2.706	3.705	2.567	2.233	2.105	1.680	1.913	1.736	0.963	1.476	1.562	1.138	2.156	1.140	1.544	1.177	1.282	1.127	1.238	0.857	1.294	1.130	1.005	0.893	0.559	0.493	0.552	0.507	0.509	0.311	0.402	0.256	0.227	0.272	0.255	0.191	0.151	0.130	0.075	0.012	0.000	0.000	0.000
0.409	2.360	3.541	3.854	4.216	4.719	4.539	3.697	2.879	3.056	3.514	3.395	3.373	3.441	3.362	3.464	2.983	2.343	2.516	1.512	2.072	2.498	2.720	3.697	2.666	2.286	2.194	1.578	1.841	2.028	1.097	1.509	1.519	1.224	2.065	1.362	1.620	1.194	1.351	1.094	1.316	0.893	1.319	1.096	0.965	0.921	0.563	0.490	0.539	0.528	0.512	0.317	0.358	0.233	0.230	0.280	0.233	0.189	0.145	0.122	0.072	0.012	0.000	0.000	0.000
0.414	2.065	3.431	3.681	4.097	4.714	4.538	3.670	2.861	2.964	3.442	3.029	3.084	3.350	3.199	3.431	3.031	2.268	2.472	1.796	2.307	2.602	2.662	3.666	2.777	2.448	2.507	1.652	2.003	2.219	1.264	1.586	1.533	1.350	2.083	1.569	1.551	1.177	1.373	0.989	1.342	0.991	1.329	1.041	0.953	0.879	0.608	0.507	0.523	0.531	0.530	0.337	0.330	0.237	0.233	0.280	0.223	0.187	0.142	0.117	0.070	0.012	0.000	0.000	0.000
0.419	2.035	3.312	3.733	4.224	4.736	4.444	3.486	3.065	3.054	3.349	2.974	3.028	3.400	3.407	3.470	3.034	2.072	2.391	2.040	2.385	2.611	2.548	3.653	2.912	2.451	2.646	1.945	2.271	2.320	1.488	1.659	1.701	1.383	2.173	1.647	1.364	1.107	1.334	0.999	1.284	1.066	1.306	0.986	0.969	0.827	0.682	0.515	0.498	0.508	0.544	0.354	0.307	0.278	0.237	0.268	0.216	0.178	0.140	0.107	0.065	0.011	0.000	0.000	0.000
0.424	1.735	3.190	3.744	4.272	4.742	4.448	3.514	3.072	2.997	3.296	3.040	3.035	3.480	3.579	3.488	2.929	1.886	2.442	2.160	2.316	2.496	2.377	3.650	2.970	2.287	2.598	2.124	2.391	2.335	1.695	1.828	2.070	1.436	2.219	1.616	1.250	1.089	1.278	1.056	1.154	1.075	1.259	0.958	0.954	0.749	0.734	0.517	0.471	0.505	0.553	0.364	0.295	0.325	0.250	0.251	0.204	0.167	0.139	0.097	0.059	0.014	0.000	0.000	0.000
0.429	1.856	3.114	3.637	4.133	4.705	4.558	3.660	2.880	2.894	3.340	2.934	2.884	3.488	3.515	3.427	2.768	1.922	2.710	2.144	2.099	2.302	2.294	3.628	2.899	2.066	2.409	2.204	2.453	2.438	1.765	1.968	2.356	1.471	2.240	1.545	1.175	1.131	1.204	1.061	1.010	1.087	1.205	0.921	0.921	0.670	0.742	0.474	0.454	0.509	0.565	0.363	0.286	0.349	0.259	0.239	0.190	0.158	0.141	0.092	0.058	0.017	0.000	0.000	0.000
0.434	1.735	3.089	3.513	3.982	4.676	4.613	3.664	2.674	2.944	3.443	3.400	3.363	3.369	3.227	3.287	2.687	2.000	2.858	1.985	1.768	2.276	2.309	3.577	2.701	1.941	2.274	2.273	2.437	2.417	1.692	1.963	2.461	1.446	2.226	1.504	1.151	1.120	1.086	1.004	0.858	1.139	1.185	0.904	0.873	0.682	0.709	0.407	0.446	0.502	0.577	0.342	0.293	0.341	0.264	0.245	0.192	0.146	0.142	0.090	0.060	0.018	0.000	0.000	0.000
0.439	1.884	3.098	3.481	4.041	4.705	4.597	3.575	2.522	3.044	3.544	3.612	3.586	3.295	3.025	3.176	2.541	1.847	2.903	2.204	1.979	2.422	2.352	3.518	2.544	2.183	2.413	2.342	2.321	2.284	1.540	1.827	2.388	1.467	2.191	1.539	1.227	1.147	0.958	1.024	0.898	1.122	1.158	0.918	0.880	0.767	0.626	0.363	0.448	0.461	0.579	0.301	0.308	0.330	0.262	0.275	0.211	0.136	0.134	0.085	0.063	0.017	0.000	0.000	0.000
0.444	1.919	3.108	3.399	4.072	4.734	4.566	3.454	2.167	2.992	3.563	3.588	3.573	3.433	3.140	3.123	2.574	1.834	2.958	2.427	2.153	2.556	2.344	3.452	2.561	2.530	2.569	2.286	2.215	2.243	1.601	1.836	2.204	1.478	2.151	1.531	1.405	1.194	0.930	1.060	1.023	1.071	1.158	0.906	0.913	0.808	0.521	0.358	0.427	0.432	0.560	0.266	0.300	0.305	0.253	0.303	0.218	0.131	0.120	0.080	0.064	0.020	0.000	0.000	0.000
0.449	2.009	3.169	3.181	3.978	4.735	4.530	3.381	1.687	2.823	3.539	3.311	3.351	3.482	3.119	3.111	2.779	2.001	3.078	2.542	2.207	2.631	2.245	3.351	2.540	2.787	2.665	2.090	2.167	2.175	1.662	1.952	2.034	1.445	2.155	1.461	1.506	1.192	0.921	1.081	1.075	1.011	1.132	0.907	0.943	0.803	0.468	0.362	0.384	0.447	0.528	0.253	0.281	0.279	0.251	0.309	0.209	0.124	0.107	0.076	0.062	0.027	0.000	0.000	0.000
0.454	1.905	3.203	3.392	4.085	4.723	4.457	3.349	2.396	2.964	3.473	3.108	3.257	3.466	3.070	3.143	2.852	2.079	3.202	2.596	2.222	2.631	2.096	3.240	2.464	2.855	2.810	1.971	2.231	2.254	1.684	1.917	1.781	1.329	2.082	1.372	1.481	1.140	0.896	1.047	1.029	1.013	1.144	0.963	0.937	0.801	0.484	0.400	0.372	0.482	0.515	0.272	0.282	0.272	0.242	0.287	0.191	0.117	0.106	0.076	0.059	0.030	0.000	0.000	0.000
0.459	2.120	3.231	3.652	4.209	4.686	4.376	3.252	2.553	3.008	3.404	3.251	3.442	3.568	3.300	3.219	2.783	1.979	3.257	2.630	2.266	2.537	1.985	3.176	2.448	2.729	2.840	1.944	2.261	2.320	1.676	1.780	1.671	1.171	1.955	1.345	1.387	1.076	0.909	0.991	1.055	0.987	1.162	1.049	0.924	0.800	0.495	0.435	0.374	0.494	0.518	0.294	0.313	0.273	0.222	0.251	0.171	0.123	0.112	0.077	0.053	0.030	0.000	0.000	0.000
0.464	1.885	3.274	3.733	4.142	4.606	4.357	3.219	2.413	2.924	3.366	3.192	3.422	3.727	3.496	3.212	2.700	1.967	3.287	2.753	2.249	2.400	1.763	3.154	2.429	2.448	2.801	1.860	2.114	2.337	1.675	1.791	1.709	1.066	1.903	1.386	1.359	1.080	0.941	0.935	1.110	0.993	1.201	1.106	0.952	0.896	0.491	0.476	0.386	0.489	0.496	0.310	0.337	0.260	0.210	0.228	0.175	0.136	0.119	0.076	0.051	0.028	0.000	0.000	0.000
0.469	1.949	3.324	3.715	3.994	4.536	4.344	3.187	2.358	2.908	3.440	3.185	3.423	3.786	3.475	3.090	2.554	2.126	3.343	2.828	2.176	2.361	1.822	3.148	2.322	2.287	2.749	1.805	1.777	2.227	1.630	1.850	1.752	1.048	1.873	1.505	1.311	1.135	1.027	0.894	1.149	0.970	1.221	1.126	0.989	0.981	0.514	0.521	0.389	0.471	0.467	0.328	0.349	0.242	0.200	0.220	0.181	0.140	0.125	0.074	0.050	0.026	0.000	0.000	0.000
0.474	1.915	3.314	3.741	4.072	4.581	4.334	3.256	2.754	3.044	3.541	3.566	3.708	3.711	3.231	2.850	2.362	2.240	3.369	2.816	2.192	2.503	2.136	3.219	2.494	2.335	2.685	1.842	1.712	2.065	1.715	1.777	1.779	1.135	1.898	1.611	1.233	1.160	1.145	0.923	1.159	0.906	1.202	1.107	1.019	0.987	0.573	0.562	0.406	0.464	0.451	0.330	0.345	0.245	0.188	0.231	0.177	0.137	0.130	0.074	0.048	0.026	0.000	0.000	0.000
0.479	2.151	3.293	3.735	4.204	4.682	4.421	3.413	2.809	3.132	3.611	3.715	3.802	3.587	2.935	2.617	2.165	2.175	3.327	2.766	2.332	2.645	2.308	3.330	2.711	2.408	2.708	2.000	1.979	2.138	1.817	1.926	2.051	1.299	1.948	1.628	1.148	1.174	1.202	0.971	1.245	0.809	1.125	1.046	0.993	0.915	0.601	0.578	0.425	0.459	0.470	0.322	0.326	0.260	0.181	0.235	0.168	0.132	0.129	0.078	0.045	0.024	0.000	0.000	0.000
0.484	2.058	3.293	3.598	4.158	4.748	4.560	3.559	2.557	3.044	3.602	3.619	3.678	3.584	2.883	2.450	2.245	2.002	3.240	2.935	2.373	2.688	2.326	3.404	2.777	2.415	2.746	2.058	2.155	2.158	1.839	2.100	2.216	1.376	1.976	1.536	1.126	1.148	1.230	0.947	1.282	0.815	0.991	0.923	0.998	0.820	0.568	0.559	0.445	0.457	0.510	0.318	0.296	0.265	0.178	0.229	0.162	0.131	0.120	0.081	0.044	0.019	0.000	0.000	0.000
0.489	2.022	3.289	3.380	4.025	4.781	4.652	3.573	1.889	2.868	3.540	3.234	3.335	3.619	2.903	2.267	2.312	2.076	3.287	3.011	2.316	2.611	2.293	3.418	2.729	2.447	2.699	1.946	2.195	2.116	1.807	2.236	2.242	1.373	2.061	1.345	1.167	1.108	1.225	0.926	1.255	0.828	0.896	0.795	1.012	0.808	0.524	0.499	0.490	0.487	0.550	0.315	0.259	0.273	0.178	0.216	0.157	0.135	0.107	0.081	0.042	0.013	0.000	0.000	0.000
0.494	2.029	3.215	3.454	4.086	4.799	4.691	3.624	2.147	3.010	3.450	3.069	3.275	3.642	2.946	2.173	2.220	2.104	3.365	2.972	2.433	2.470	2.211	3.388	2.568	2.447	2.604	1.769	2.221	2.048	1.738	2.251	2.180	1.349	2.151	1.180	1.249	1.055	1.278	1.013	1.131	0.843	0.889	0.718	0.974	0.891	0.495	0.440	0.542	0.512	0.568	0.319	0.251	0.281	0.179	0.208	0.167	0.137	0.101	0.078	0.042	0.009	0.000	0.000	0.000
0.499	2.119	3.143	3.535	4.136	4.784	4.694	3.698	2.428	3.110	3.433	3.089	3.367	3.725	3.212	2.424	2.171	2.105	3.354	2.817	2.536	2.430	2.179	3.353	2.450	2.502	2.610	1.736	2.294	2.056	1.673	2.237	2.111	1.319	2.187	1.112	1.206	1.090	1.315	1.169	1.021	0.815	0.985	0.722	0.946	0.954	0.505	0.434	0.579	0.498	0.539	0.340	0.257	0.290	0.181	0.197	0.186	0.139	0.107	0.075	0.041	0.006	0.000	0.000	0.000
