time	11Hz	32Hz	54Hz	75Hz	97Hz	118Hz	140Hz	161Hz	183Hz	205Hz	226Hz	248Hz	269Hz	291Hz	312Hz	334Hz	366Hz	409Hz	452Hz	495Hz	538Hz	581Hz	624Hz	668Hz	732Hz	818Hz	904Hz	991Hz	1077Hz	1163Hz	1249Hz	1335Hz	1464Hz	1637Hz	1809Hz	1981Hz	2153Hz	2326Hz	2498Hz	2670Hz	2929Hz	3273Hz	3618Hz	3962Hz	4307Hz	4651Hz	4996Hz	5340Hz	5857Hz	6546Hz	7235Hz	7924Hz	8613Hz	9302Hz	9991Hz	10680Hz	11714Hz	13092Hz	14470Hz	15848Hz	17227Hz	18605Hz	19983Hz	21361Hz
2.977	2.829	4.267	5.094	5.412	5.427	4.999	4.055	3.243	3.148	3.372	3.578	4.190	4.287	3.432	2.029	1.814	1.783	3.293	3.072	2.618	2.470	1.748	2.605	1.888	2.256	2.640	1.645	2.024	1.545	1.664	1.995	2.033	1.298	2.110	1.665	1.465	1.336	1.082	0.985	1.793	1.441	1.057	1.367	0.993	0.862	0.699	0.781	0.852	0.702	0.559	0.424	0.463	0.362	0.219	0.160	0.237	0.150	0.122	0.072	0.052	0.030	0.004	0.000	0.000
2.983	2.791	4.459	5.153	5.289	5.255	4.825	3.646	2.792	2.983	3.409	3.748	4.251	4.322	3.574	2.135	1.652	1.828	3.366	3.041	2.702	2.305	1.567	2.698	2.126	2.289	2.715	1.537	2.006	1.838	1.437	1.783	1.814	1.213	1.972	1.524	1.287	1.171	0.988	1.008	1.778	1.338	0.845	1.183	0.753	0.699	0.577	0.556	0.552	0.556	0.446	0.391	0.303	0.230	0.143	0.123	0.130	0.102	0.076	0.052	0.035	0.011	0.002	0.000	0.000
2.989	3.024	4.548	5.076	4.861	4.844	4.660	3.342	2.559	3.067	3.462	3.604	4.111	4.324	3.611	2.052	1.513	1.850	3.476	3.135	2.678	2.493	1.826	2.800	2.195	2.317	2.660	1.475	1.855	2.039	1.267	1.762	1.771	1.226	1.957	1.404	1.177	1.139	0.955	1.122	1.780	1.251	0.784	1.031	0.694	0.574	0.552	0.453	0.436	0.477	0.419	0.384	0.285	0.187	0.117	0.108	0.072	0.089	0.062	0.048	0.028	0.001	0.000	0.000	0.000
2.995	3.072	4.523	4.934	4.636	4.660	4.495	3.414	2.963	3.108	3.418	3.156	3.853	4.282	3.614	2.098	1.516	1.905	3.592	3.159	2.542	2.765	2.002	2.846	2.188	2.423	2.483	1.445	1.513	2.031	1.188	1.814	1.833	1.266	2.033	1.422	1.177	1.148	0.982	1.153	1.795	1.126	0.786	0.919	0.593	0.521	0.542	0.448	0.393	0.420	0.418	0.345	0.286	0.174	0.104	0.106	0.066	0.090	0.056	0.044	0.026	0.000	0.000	0.000	0.000
3.001	3.089	4.383	4.768	4.742	4.783	4.470	3.591	2.914	2.926	3.175	3.233	3.944	4.205	3.589	2.235	1.397	1.936	3.685	3.217	2.711	2.886	2.034	2.865	2.400	2.389	2.272	1.520	1.389	1.906	1.106	1.834	2.002	1.340	2.134	1.528	1.190	1.254	0.959	1.113	1.743	1.019	0.776	0.772	0.496	0.518	0.541	0.432	0.378	0.386	0.395	0.286	0.280	0.183	0.090	0.108	0.076	0.090	0.047	0.036	0.024	0.000	0.000	0.000	0.000
3.006	2.967	4.173	4.475	4.532	4.711	4.480	3.691	2.911	2.935	3.070	3.259	4.000	4.099	3.401	2.287	1.277	1.899	3.727	3.387	2.775	2.881	1.958	2.865	2.440	2.383	2.215	1.662	1.707	1.906	1.105	1.753	2.131	1.596	2.213	1.553	1.138	1.343	0.902	1.057	1.666	0.980	0.797	0.671	0.517	0.539	0.519	0.404	0.333	0.381	0.380	0.270	0.270	0.200	0.093	0.117	0.085	0.082	0.041	0.031	0.022	0.000	0.000	0.000	0.000
3.012	2.948	3.859	3.992	3.992	4.466	4.341	3.552	3.105	3.072	3.260	3.533	4.056	3.949	3.030	2.149	1.565	1.859	3.717	3.409	2.698	2.775	1.892	2.823	2.294	2.540	2.246	1.825	1.954	1.933	1.149	1.645	2.169	1.828	2.230	1.448	1.227	1.384	1.042	0.982	1.681	0.961	0.790	0.712	0.621	0.564	0.513	0.405	0.280	0.408	0.390	0.299	0.234	0.197	0.113	0.118	0.084	0.069	0.037	0.030	0.019	0.000	0.000	0.000	0.000
3.018	2.578	3.446	3.419	3.719	4.388	4.089	3.140	3.010	2.958	3.425	3.795	4.098	3.819	2.678	1.841	1.878	1.828	3.671	3.271	2.711	2.738	1.815	2.741	2.067	2.612	2.156	1.862	2.003	1.797	1.125	1.601	2.199	1.883	2.173	1.300	1.284	1.445	1.221	0.988	1.735	0.907	0.752	0.765	0.687	0.588	0.503	0.442	0.297	0.421	0.392	0.315	0.189	0.183	0.125	0.107	0.075	0.056	0.035	0.027	0.016	0.000	0.000	0.000	0.000
3.024	2.474	3.077	2.808	3.769	4.522	4.209	3.211	2.574	2.793	3.501	3.774	3.975	3.814	2.858	2.090	2.102	1.924	3.607	3.124	2.735	2.853	1.919	2.731	2.103	2.501	2.097	1.879	1.956	1.624	1.081	1.469	2.191	1.786	2.198	1.456	1.257	1.378	1.245	1.009	1.739	0.856	0.724	0.840	0.676	0.567	0.461	0.480	0.304	0.399	0.355	0.283	0.152	0.176	0.122	0.093	0.066	0.052	0.033	0.021	0.014	0.000	0.000	0.000	0.000
3.030	1.557	2.756	3.217	4.106	4.645	4.344	3.227	2.345	2.781	3.456	3.362	3.616	3.910	3.306	2.537	2.254	1.946	3.505	3.163	2.615	2.956	1.900	2.732	2.191	2.319	2.265	1.968	2.059	1.600	1.204	1.414	2.034	1.614	2.344	1.589	1.119	1.215	1.119	1.051	1.667	0.855	0.702	0.884	0.624	0.530	0.466	0.479	0.269	0.339	0.293	0.226	0.150	0.152	0.105	0.081	0.062	0.051	0.029	0.017	0.011	0.000	0.000	0.000	0.000
3.036	1.407	2.418	3.382	4.212	4.699	4.415	3.352	2.473	2.708	3.303	3.243	3.659	4.027	3.571	2.668	2.124	1.827	3.371	3.092	2.548	2.971	2.017	2.769	2.224	2.080	2.345	2.077	2.260	1.637	1.366	1.472	1.704	1.550	2.443	1.576	0.932	1.080	0.935	1.097	1.513	0.905	0.681	0.887	0.620	0.513	0.480	0.445	0.217	0.287	0.222	0.174	0.148	0.130	0.087	0.074	0.061	0.048	0.023	0.016	0.008	0.000	0.000	0.000	0.000
3.041	1.441	2.800	3.397	4.075	4.670	4.501	3.514	2.618	2.868	3.092	3.269	3.926	4.138	3.591	2.501	1.885	1.603	3.265	2.869	2.658	2.862	2.166	2.907	2.308	2.466	2.257	2.132	2.296	1.710	1.447	1.350	1.427	1.612	2.434	1.465	0.804	0.993	0.873	1.111	1.362	1.011	0.674	0.906	0.623	0.549	0.475	0.387	0.193	0.250	0.178	0.138	0.135	0.123	0.074	0.068	0.055	0.041	0.019	0.014	0.005	0.000	0.000	0.000	0.000
3.047	2.111	3.134	3.502	4.015	4.665	4.528	3.527	2.905	3.197	3.136	3.295	4.049	4.191	3.399	2.044	1.955	1.732	3.186	2.762	2.608	2.683	2.175	3.050	2.365	2.695	2.046	2.071	2.248	1.760	1.378	1.097	1.447	1.688	2.324	1.490	0.799	0.924	0.871	1.118	1.292	1.054	0.732	0.851	0.579	0.559	0.451	0.346	0.217	0.219	0.157	0.125	0.113	0.120	0.064	0.074	0.049	0.033	0.015	0.011	0.004	0.000	0.000	0.000	0.000
3.053	2.207	3.376	3.741	4.192	4.728	4.520	3.571	3.092	3.229	3.330	3.559	4.093	4.158	3.407	2.352	2.290	1.936	3.073	2.694	2.440	2.686	2.261	3.136	2.369	2.748	1.936	1.956	2.109	1.720	1.404	0.750	1.384	1.683	2.291	1.546	0.869	0.850	0.863	1.072	1.243	1.059	0.821	0.783	0.537	0.518	0.428	0.332	0.236	0.210	0.159	0.123	0.099	0.112	0.056	0.083	0.047	0.026	0.013	0.008	0.003	0.000	0.000	0.000	0.000
3.059	2.313	3.524	3.849	4.192	4.728	4.604	3.778	3.022	3.026	3.453	3.658	3.964	4.030	3.480	2.752	2.468	2.011	2.857	2.490	2.304	2.861	2.455	3.085	2.366	2.737	2.092	1.872	1.929	1.513	1.454	0.974	1.511	1.525	2.199	1.484	0.944	0.749	0.834	1.100	1.244	0.994	0.859	0.794	0.526	0.484	0.376	0.357	0.250	0.227	0.176	0.121	0.098	0.109	0.054	0.087	0.046	0.023	0.013	0.006	0.003	0.000	0.000	0.000	0.000
3.065	2.301	3.596	3.853	4.076	4.688	4.646	3.867	3.036	2.995	3.505	3.382	3.580	3.814	3.304	2.805	2.447	1.732	2.517	2.205	2.283	2.943	2.473	2.992	2.447	2.695	2.359	1.801	1.801	1.235	1.388	1.375	1.676	1.250	2.008	1.415	0.949	0.694	0.859	1.046	1.212	0.889	0.861	0.838	0.537	0.483	0.283	0.389	0.281	0.258	0.188	0.115	0.093	0.106	0.054	0.085	0.044	0.021	0.012	0.003	0.003	0.000	0.000	0.000	0.000
3.070	2.298	3.564	3.899	4.200	4.718	4.553	3.725	3.203	3.080	3.425	3.278	3.473	3.609	2.954	2.577	2.237	1.326	2.308	1.838	2.179	2.863	2.334	2.982	2.532	2.501	2.507	1.838	1.960	1.159	1.298	1.560	1.838	1.161	1.896	1.373	0.922	0.666	0.918	1.001	1.152	0.815	0.865	0.830	0.527	0.452	0.225	0.388	0.288	0.272	0.184	0.106	0.082	0.098	0.056	0.080	0.039	0.020	0.010	0.002	0.003	0.000	0.000	0.000	0.000
3.076	2.184	3.439	3.884	4.280	4.734	4.474	3.606	3.186	2.928	3.198	3.442	3.727	3.599	2.780	2.219	1.860	1.225	2.254	1.891	2.158	2.628	2.169	3.071	2.495	2.434	2.550	1.994	2.259	1.591	1.384	1.522	1.779	1.329	1.964	1.398	1.027	0.671	0.966	0.986	1.169	0.789	0.870	0.741	0.519	0.419	0.270	0.368	0.244	0.259	0.169	0.108	0.075	0.090	0.054	0.072	0.031	0.018	0.007	0.002	0.003	0.000	0.000	0.000	0.000
3.082	2.101	3.234	3.733	4.105	4.661	4.570	3.777	3.025	2.775	2.956	3.287	3.783	3.690	2.816	2.243	1.911	1.429	2.130	2.023	2.142	2.398	2.093	3.115	2.307	2.490	2.514	2.152	2.372	2.069	1.574	1.586	1.704	1.467	2.075	1.415	1.072	0.823	1.002	1.114	1.195	0.775	0.865	0.660	0.516	0.423	0.349	0.319	0.194	0.232	0.173	0.108	0.075	0.086	0.056	0.060	0.027	0.017	0.006	0.002	0.003	0.000	0.000	0.000	0.000
3.088	1.167	3.012	3.594	3.983	4.607	4.580	3.804	2.919	2.796	2.942	3.183	3.787	3.804	3.126	2.662	2.215	1.618	2.080	2.054	2.141	2.527	2.182	3.073	2.206	2.614	2.554	2.125	2.365	2.308	1.602	1.731	1.744	1.431	2.169	1.445	1.188	0.967	0.987	1.288	1.165	0.740	0.924	0.738	0.470	0.416	0.416	0.266	0.173	0.213	0.180	0.110	0.075	0.086	0.058	0.053	0.027	0.016	0.006	0.002	0.003	0.000	0.000	0.000	0.000
3.094	1.704	2.984	3.614	4.108	4.614	4.445	3.609	2.768	2.757	3.207	3.355	3.766	3.874	3.437	2.959	2.559	2.064	2.333	2.048	2.149	2.743	2.269	3.035	2.347	2.760	2.684	1.901	2.262	2.333	1.491	1.643	1.666	1.332	2.270	1.494	1.270	1.016	0.866	1.362	1.092	0.698	0.971	0.790	0.459	0.460	0.441	0.272	0.181	0.192	0.175	0.111	0.069	0.087	0.055	0.053	0.029	0.015	0.006	0.002	0.003	0.000	0.000	0.000	0.000
3.099	1.776	3.155	3.602	4.046	4.551	4.308	3.313	2.844	3.166	3.521	3.326	3.549	3.875	3.460	2.983	2.820	2.307	2.450	2.018	2.169	2.838	2.248	2.961	2.375	2.766	2.703	1.701	2.030	2.210	1.309	1.312	1.381	1.302	2.379	1.494	1.224	0.976	0.849	1.324	1.048	0.691	1.011	0.783	0.502	0.527	0.432	0.306	0.214	0.185	0.175	0.109	0.064	0.081	0.051	0.053	0.030	0.014	0.006	0.002	0.002	0.000	0.000	0.000	0.000
3.105	2.079	3.330	3.616	3.967	4.489	4.197	3.199	3.202	3.445	3.604	3.288	3.496	3.892	3.307	2.802	2.869	2.231	2.377	2.086	2.132	2.763	2.222	2.871	2.285	2.601	2.693	1.748	1.712	2.224	1.082	1.101	1.126	1.393	2.427	1.462	1.145	0.911	0.888	1.133	1.049	0.756	1.044	0.736	0.542	0.574	0.400	0.329	0.249	0.196	0.179	0.100	0.062	0.073	0.046	0.054	0.032	0.013	0.006	0.002	0.002	0.000	0.000	0.000	0.000
3.111	2.139	3.429	3.809	4.170	4.551	4.082	3.223	3.498	3.374	3.433	3.518	3.816	3.965	3.515	3.028	2.669	1.880	2.255	2.111	2.000	2.530	2.137	2.791	2.200	2.581	2.811	1.796	1.748	2.251	1.106	1.409	1.021	1.539	2.435	1.371	1.167	0.889	0.913	0.834	1.049	0.825	1.044	0.701	0.551	0.549	0.392	0.328	0.262	0.225	0.176	0.098	0.061	0.070	0.041	0.054	0.034	0.013	0.005	0.002	0.002	0.000	0.000	0.000	0.000
3.117	2.189	3.468	3.874	4.213	4.609	4.378	3.764	3.482	2.960	2.956	3.422	3.875	3.975	3.646	3.219	2.475	1.576	2.288	1.997	1.948	2.175	1.977	2.706	2.066	2.685	2.910	1.721	1.889	2.290	1.339	1.643	1.257	1.605	2.399	1.229	1.141	0.824	0.972	0.737	1.113	0.935	1.045	0.688	0.547	0.514	0.400	0.327	0.254	0.243	0.176	0.100	0.060	0.081	0.038	0.050	0.032	0.012	0.005	0.002	0.002	0.000	0.000	0.000	0.000
3.123	2.199	3.486	3.780	4.036	4.610	4.574	3.921	3.233	2.562	2.461	3.007	3.704	3.816	3.476	3.243	2.604	1.546	2.260	1.865	2.006	1.960	1.809	2.554	1.744	2.694	2.908	1.487	1.900	2.291	1.547	1.666	1.487	1.594	2.297	1.210	1.089	0.742	0.996	0.981	1.183	0.978	0.996	0.689	0.543	0.508	0.371	0.348	0.253	0.241	0.167	0.099	0.059	0.085	0.039	0.048	0.027	0.011	0.005	0.002	0.002	0.000	0.000	0.000	0.000
3.128	2.190	3.428	3.721	4.040	4.650	4.578	3.786	2.990	2.520	2.285	2.557	3.500	3.569	3.221	3.214	2.528	1.643	2.388	1.883	1.968	2.031	1.572	2.418	1.953	2.767	2.889	1.364	1.961	2.353	1.751	1.640	1.608	1.513	2.081	1.237	1.101	0.690	0.925	1.172	1.154	0.887	0.868	0.673	0.553	0.495	0.362	0.356	0.235	0.220	0.142	0.100	0.062	0.077	0.039	0.052	0.025	0.011	0.006	0.002	0.002	0.000	0.000	0.000	0.000
3.134	2.174	3.303	3.630	4.163	4.711	4.497	3.568	2.888	2.628	2.645	2.517	3.335	3.649	3.378	3.216	2.669	1.935	2.449	1.868	1.787	2.030	1.501	2.406	2.205	2.872	3.017	1.572	2.178	2.453	1.789	1.895	1.811	1.559	1.975	1.234	1.302	0.755	0.803	1.267	1.099	0.724	0.821	0.680	0.553	0.463	0.410	0.314	0.206	0.200	0.128	0.096	0.072	0.068	0.039	0.055	0.026	0.010	0.005	0.002	0.003	0.000	0.000	0.000	0.000
3.140	2.189	3.178	3.290	4.053	4.699	4.464	3.518	2.992	3.006	3.006	2.896	3.465	3.764	3.410	3.195	2.879	2.052	2.414	1.948	1.338	1.938	1.428	2.348	2.199	2.786	3.008	1.803	2.248	2.401	1.676	1.987	2.012	1.568	1.977	1.209	1.428	0.865	0.766	1.194	1.145	0.694	0.857	0.692	0.568	0.444	0.463	0.238	0.180	0.195	0.142	0.087	0.077	0.067	0.038	0.055	0.026	0.010	0.006	0.002	0.004	0.000	0.000	0.000	0.000
3.146	1.950	3.066	3.003	3.886	4.623	4.364	3.490	3.195	3.151	3.071	3.220	3.779	3.846	3.332	3.180	2.883	1.900	2.427	2.186	0.860	1.794	1.761	2.313	1.963	2.691	2.884	1.941	2.192	2.234	1.529	1.902	2.000	1.555	2.053	1.168	1.425	0.964	0.940	0.939	1.162	0.679	0.929	0.697	0.566	0.402	0.500	0.193	0.165	0.202	0.167	0.080	0.074	0.074	0.039	0.053	0.026	0.011	0.007	0.004	0.006	0.000	0.000	0.000	0.000
3.152	1.965	2.990	3.333	3.937	4.515	4.220	3.365	3.198	2.967	2.903	3.209	3.904	4.010	3.591	3.306	2.716	1.690	2.530	2.338	1.083	1.885	2.007	2.332	1.704	2.794	2.707	2.006	2.152	2.097	1.468	1.704	1.807	1.617	2.114	1.240	1.318	1.079	1.136	0.633	1.081	0.657	0.988	0.755	0.586	0.372	0.517	0.237	0.153	0.209	0.185	0.077	0.065	0.080	0.044	0.048	0.026	0.013	0.009	0.007	0.008	0.000	0.000	0.000	0.000
3.157	1.705	2.926	3.433	3.814	4.404	4.283	3.508	3.025	2.814	2.701	3.034	3.887	4.104	3.797	3.387	2.679	1.629	2.530	2.379	1.558	1.962	1.998	2.327	1.636	2.779	2.681	1.936	2.204	2.248	1.543	1.453	1.533	1.603	2.080	1.261	1.181	1.208	1.284	0.576	1.054	0.719	1.046	0.841	0.585	0.354	0.516	0.294	0.141	0.199	0.188	0.080	0.057	0.080	0.047	0.043	0.026	0.015	0.013	0.013	0.011	0.000	0.000	0.000	0.000
3.163	1.229	2.815	3.520	3.967	4.468	4.298	3.506	3.259	3.156	2.843	2.886	3.785	4.041	3.700	3.350	2.661	1.516	2.499	2.361	1.880	1.975	1.861	2.297	1.450	2.605	2.596	1.787	2.188	2.332	1.696	1.232	1.357	1.415	2.125	1.329	1.182	1.274	1.367	0.655	1.082	0.835	1.036	0.872	0.545	0.369	0.516	0.317	0.147	0.203	0.165	0.089	0.055	0.075	0.046	0.044	0.031	0.023	0.020	0.020	0.019	0.005	0.002	0.000	0.000
3.169	0.906	2.588	3.612	4.270	4.654	4.269	3.437	3.448	3.274	3.169	2.866	3.634	3.932	3.466	3.291	2.875	1.716	2.585	2.347	2.054	2.167	1.844	2.313	1.189	2.495	2.654	1.848	2.112	2.196	1.770	1.527	1.262	1.276	2.175	1.367	1.189	1.246	1.348	0.772	1.120	0.889	0.990	0.825	0.510	0.351	0.510	0.312	0.175	0.205	0.157	0.104	0.060	0.076	0.052	0.065	0.048	0.053	0.037	0.037	0.046	0.026	0.012	0.000	0.000
3.175	1.020	2.666	3.602	4.324	4.736	4.477	3.772	3.365	3.102	3.255	3.280	3.755	3.956	3.564	3.358	3.030	1.939	2.741	2.482	2.209	2.464	1.872	2.505	1.602	2.425	2.745	2.200	1.943	1.881	1.663	1.766	1.478	1.313	2.215	1.356	1.119	1.124	1.244	0.835	1.139	0.822	0.970	0.820	0.519	0.405	0.536	0.312	0.193	0.215	0.179	0.125	0.078	0.100	0.070	0.106	0.093	0.101	0.071	0.075	0.094	0.056	0.026	0.000	0.000
3.181	1.533	2.844	3.447	4.108	4.697	4.602	3.861	3.150	2.979	3.243	3.500	3.859	3.946	3.640	3.403	2.986	2.089	2.991	2.684	2.417	2.692	1.804	2.730	2.056	2.263	2.645	2.409	1.896	1.928	1.591	1.776	1.586	1.450	2.254	1.354	0.990	1.075	1.088	0.806	1.247	0.660	0.931	0.885	0.579	0.481	0.555	0.333	0.191	0.238	0.206	0.146	0.098	0.135	0.089	0.147	0.140	0.153	0.105	0.115	0.135	0.078	0.036	0.000	0.000
3.186	1.711	2.908	3.190	3.811	4.627	4.574	3.711	3.034	3.054	3.321	3.380	3.742	3.812	3.435	3.334	2.752	1.763	3.140	2.827	2.589	2.919	1.969	2.901	2.262	2.133	2.299	2.385	1.887	2.023	1.382	1.572	1.529	1.518	2.250	1.446	1.027	1.065	1.056	0.781	1.320	0.628	0.864	0.853	0.634	0.512	0.517	0.327	0.175	0.252	0.210	0.158	0.112	0.152	0.096	0.173	0.167	0.187	0.127	0.137	0.148	0.081	0.037	0.000	0.000
3.192	2.040	2.927	2.942	3.761	4.638	4.530	3.574	2.806	3.027	3.359	3.063	3.494	3.723	3.352	3.283	2.739	1.788	3.262	2.929	2.756	3.047	2.140	3.030	2.303	2.096	1.821	2.103	1.732	1.918	1.136	1.332	1.431	1.544	2.240	1.552	1.140	0.932	1.078	0.849	1.264	0.746	0.798	0.760	0.653	0.503	0.494	0.283	0.193	0.250	0.184	0.153	0.115	0.156	0.100	0.180	0.171	0.193	0.132	0.131	0.127	0.065	0.028	0.000	0.000
3.198	2.001	3.046	2.872	3.871	4.713	4.548	3.590	2.510	2.983	3.355	3.104	3.492	3.756	3.534	3.319	2.846	2.079	3.399	2.986	2.844	3.092	2.184	3.116	2.315	2.041	1.564	1.690	1.468	1.611	1.082	1.372	1.600	1.500	2.210	1.596	1.181	0.699	1.000	0.913	1.076	0.832	0.758	0.665	0.661	0.550	0.461	0.231	0.236	0.239	0.169	0.140	0.105	0.147	0.099	0.172	0.150	0.176	0.119	0.104	0.091	0.036	0.015	0.000	0.000
3.204	1.958	3.143	3.523	4.252	4.789	4.484	3.535	3.089	3.250	3.449	3.076	3.427	3.729	3.468	3.331	2.739	1.887	3.431	3.061	2.901	3.083	2.047	3.178	2.356	2.024	1.932	1.843	1.780	1.611	1.142	1.606	1.778	1.402	2.089	1.525	1.163	0.548	0.867	1.025	0.991	0.830	0.741	0.636	0.641	0.601	0.432	0.244	0.255	0.237	0.170	0.122	0.100	0.130	0.093	0.163	0.136	0.143	0.096	0.076	0.067	0.012	0.004	0.000	0.000
3.210	2.098	3.222	3.810	4.389	4.799	4.427	3.496	3.291	3.240	3.516	3.410	3.672	3.696	3.298	3.333	2.704	1.591	3.419	3.102	2.889	3.134	2.158	3.206	2.418	1.990	2.157	2.105	2.141	1.948	1.332	1.814	1.725	1.318	1.840	1.456	1.107	0.529	0.830	1.196	0.969	0.732	0.763	0.603	0.564	0.570	0.399	0.279	0.257	0.248	0.184	0.115	0.100	0.115	0.089	0.156	0.130	0.119	0.072	0.060	0.053	0.001	0.000	0.000	0.000
3.215	1.832	3.320	3.862	4.246	4.716	4.556	3.767	3.230	3.099	3.508	3.722	3.889	3.852	3.553	3.390	2.870	1.889	3.461	3.113	2.867	3.175	2.165	3.251	2.569	1.937	2.165	2.097	2.255	2.165	1.488	1.842	1.420	1.215	1.620	1.511	1.093	0.639	0.990	1.286	1.024	0.665	0.822	0.584	0.568	0.465	0.390	0.319	0.259	0.263	0.188	0.121	0.093	0.108	0.081	0.156	0.120	0.103	0.057	0.052	0.043	0.000	0.000	0.000	0.000
3.221	1.807	3.339	3.821	4.078	4.648	4.600	3.804	3.150	3.116	3.570	3.692	3.815	3.948	3.676	3.367	2.849	1.839	3.456	3.140	2.929	3.177	2.095	3.294	2.645	2.114	2.530	1.983	2.146	2.141	1.683	1.720	1.171	1.204	1.842	1.503	0.997	0.838	1.103	1.224	1.091	0.660	0.845	0.581	0.614	0.443	0.411	0.366	0.262	0.272	0.176	0.122	0.083	0.106	0.072	0.153	0.105	0.087	0.049	0.044	0.033	0.000	0.000	0.000	0.000
3.227	1.940	3.246	3.821	4.242	4.724	4.515	3.625	3.124	3.129	3.625	3.294	3.473	3.924	3.509	3.201	2.719	1.700	3.439	3.127	2.970	3.187	2.224	3.327	2.517	2.224	2.937	1.856	1.951	1.835	1.662	1.489	1.403	1.274	2.020	1.351	1.010	1.070	1.128	1.139	1.247	0.706	0.872	0.649	0.628	0.513	0.403	0.369	0.247	0.276	0.174	0.116	0.070	0.099	0.072	0.151	0.099	0.071	0.045	0.036	0.026	0.000	0.000	0.000	0.000
3.233	1.775	3.170	3.732	4.295	4.768	4.496	3.560	2.942	3.013	3.546	3.558	3.792	3.920	3.390	3.084	2.738	1.802	3.408	3.085	2.964	3.153	2.366	3.345	2.267	2.276	3.099	1.758	1.845	1.377	1.448	1.166	1.585	1.308	2.069	1.230	1.218	1.369	1.146	1.039	1.367	0.846	0.982	0.707	0.643	0.533	0.393	0.334	0.220	0.260	0.186	0.103	0.060	0.090	0.080	0.139	0.092	0.064	0.043	0.029	0.023	0.000	0.000	0.000	0.000
3.239	1.728	3.167	3.459	4.101	4.734	4.526	3.584	2.973	3.227	3.392	3.567	4.008	4.010	3.494	3.149	2.743	1.798	3.309	3.006	2.876	3.006	2.347	3.340	2.335	2.492	3.026	1.677	1.924	1.486	1.547	1.102	1.612	1.353	2.065	1.305	1.381	1.665	1.131	1.075	1.422	1.020	1.106	0.776	0.663	0.514	0.427	0.317	0.199	0.238	0.185	0.097	0.063	0.085	0.089	0.120	0.084	0.059	0.041	0.024	0.022	0.000	0.000	0.000	0.000
3.244	1.769	3.104	3.404	4.040	4.701	4.458	3.498	3.125	3.355	3.393	3.563	4.110	3.998	3.420	3.208	2.577	1.728	3.224	2.810	2.579	2.738	2.181	3.322	2.427	2.590	2.724	1.554	1.939	1.503	1.750	1.138	1.459	1.555	2.040	1.318	1.503	1.793	1.153	1.046	1.368	1.120	1.182	0.841	0.735	0.464	0.471	0.320	0.181	0.222	0.171	0.096	0.071	0.079	0.088	0.103	0.071	0.052	0.036	0.021	0.020	0.000	0.000	0.000	0.000
3.250	2.020	3.123	3.583	4.123	4.672	4.431	3.514	3.014	3.209	3.625	3.942	4.233	3.877	3.157	3.197	2.615	1.730	3.161	2.719	2.279	2.571	2.146	3.308	2.557	2.509	2.401	1.629	2.057	1.567	1.819	1.343	1.279	1.663	1.926	1.280	1.635	1.727	1.121	1.096	1.286	1.272	1.227	0.859	0.815	0.509	0.470	0.330	0.174	0.229	0.160	0.097	0.078	0.077	0.080	0.105	0.060	0.048	0.028	0.018	0.017	0.000	0.000	0.000	0.000
3.256	1.927	3.233	3.624	4.014	4.614	4.504	3.593	2.749	3.128	3.801	4.179	4.259	3.836	3.195	3.173	2.809	1.917	3.064	2.644	2.306	2.538	2.165	3.282	2.656	2.305	2.343	1.870	2.224	1.593	1.776	1.570	1.422	1.728	1.796	1.416	1.741	1.490	1.186	1.152	1.307	1.386	1.195	0.885	0.846	0.565	0.471	0.336	0.204	0.254	0.163	0.101	0.081	0.085	0.075	0.114	0.063	0.045	0.021	0.015	0.013	0.000	0.000	0.000	0.000
3.262	1.902	3.230	3.660	4.038	4.642	4.513	3.560	2.976	3.279	3.825	4.114	4.109	3.691	3.178	3.205	2.806	2.049	3.059	2.559	2.671	2.480	2.013	3.200	2.585	2.259	2.373	1.966	2.261	1.567	1.766	1.780	1.506	1.735	1.746	1.534	1.738	1.148	1.248	1.274	1.449	1.379	1.113	0.892	0.878	0.579	0.471	0.317	0.244	0.273	0.173	0.100	0.080	0.097	0.078	0.113	0.067	0.042	0.016	0.012	0.009	0.000	0.000	0.000	0.000
3.268	2.009	3.134	3.672	4.231	4.750	4.535	3.626	3.078	3.230	3.689	3.741	3.741	3.360	2.824	3.163	2.641	1.897	3.064	2.594	2.831	2.445	1.824	3.116	2.317	2.252	2.362	1.902	2.258	1.475	1.883	1.916	1.380	1.736	1.812	1.666	1.653	1.004	1.276	1.398	1.557	1.338	1.025	0.813	0.857	0.532	0.436	0.319	0.249	0.274	0.177	0.097	0.071	0.101	0.076	0.111	0.068	0.038	0.015	0.010	0.006	0.000	0.000	0.000	0.000
3.274	1.739	3.059	3.497	4.213	4.789	4.610	3.794	3.096	3.210	3.559	3.416	3.370	3.121	2.669	3.071	2.706	1.889	3.003	2.665	2.770	2.485	2.029	3.144	2.177	2.110	2.297	2.010	2.234	1.286	1.996	1.995	1.350	1.720	1.774	1.695	1.678	1.057	1.229	1.397	1.538	1.310	0.957	0.781	0.826	0.513	0.382	0.308	0.232	0.277	0.165	0.090	0.063	0.100	0.069	0.101	0.063	0.035	0.014	0.009	0.005	0.000	0.000	0.000	0.000
